"formula","EMSL_class","Class","Class_detailed","AImod","NOSC","HC","OC","DBE_AI","DBE","DBE_C"
"C26H36O18","tannin","unsaturated/lignin","unsaturated/lignin",0,0,1.38,0.69,-9,9,-0.3462
"C37H32O10","lignin","aromatic","aromatic",0.5312,-0.3243,0.86,0.27,12,22,0.3243
"C30H36O15","lignin","unsaturated/lignin","unsaturated/lignin",0.2444,-0.2,1.2,0.5,-2,13,-0.0667
"C27H41O15P1","amino_sugar","aliphatic","aliphatic",-0.027,-0.4074,1.52,0.56,-8,8,-0.2963
"C28H44O14S1","protein","aliphatic","aliphatic",-0.05,-0.5,1.57,0.5,-8,7,-0.2857
"C32H44O13","lignin","unsaturated/lignin","unsaturated/lignin",0.1765,-0.5625,1.38,0.41,-2,11,-0.0625
"C29H48O13S1","protein","aliphatic","aliphatic",-0.0698,-0.6897,1.66,0.45,-8,6,-0.2759
"C33H48O12","lignin","unsaturated/lignin","unsaturated/lignin",0.1481,-0.7273,1.45,0.36,-2,10,-0.0606
"C30H52O12S1","protein","aliphatic","aliphatic",-0.087,-0.8667,1.73,0.4,-8,5,-0.2667
"C34H52O11","protein","aliphatic","aliphatic",0.1228,-0.8824,1.53,0.32,-2,9,-0.0588
"C35H56O8S1","lipid","aliphatic","aliphatic",0.1,-1.0857,1.6,0.23,-1,8,-0.0286
"C32H60O10S1","protein","aliphatic","aliphatic",-0.1154,-1.1875,1.88,0.31,-8,3,-0.25
"C36H60O9","lipid","aliphatic","aliphatic",0.0794,-1.1667,1.67,0.25,-2,7,-0.0556
"C31H43O13N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1489,-0.4516,1.39,0.42,-3,11,-0.0968
"C30H55O13N1","protein","aliphatic","aliphatic+N",-0.1556,-0.8667,1.83,0.43,-10,4,-0.3333
"C31H22O13","condensed_hydrocarbon","aromatic","aromatic",0.5918,0.129,0.71,0.42,8,21,0.2581
"C30H22O16","condensed_hydrocarbon","aromatic","aromatic",0.5455,0.3333,0.73,0.53,4,20,0.1333
"C27H26O18","tannin","unsaturated/lignin","unsaturated/lignin",0.3333,0.3704,0.96,0.67,-3,15,-0.1111
"C31H26O15","lignin","unsaturated/lignin","unsaturated/lignin",0.4894,0.129,0.84,0.48,4,19,0.129
"C28H30O17","lignin","unsaturated/lignin","unsaturated/lignin",0.2821,0.1429,1.07,0.61,-3,14,-0.1071
"C29H34O16","lignin","unsaturated/lignin","unsaturated/lignin",0.2381,-0.069,1.17,0.55,-3,13,-0.1034
"C30H38O15","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.2667,1.27,0.5,-3,12,-0.1
"C31H42O14","lignin","unsaturated/lignin","unsaturated/lignin",0.1667,-0.4516,1.35,0.45,-3,11,-0.0968
"C32H46O11S1","lignin","unsaturated/lignin","unsaturated/lignin",0.1373,-0.6875,1.44,0.34,-2,10,-0.0625
"C32H46O13","lignin","unsaturated/lignin","unsaturated/lignin",0.1373,-0.625,1.44,0.41,-3,10,-0.0938
"C29H50O13S1","protein","aliphatic","aliphatic",-0.1163,-0.7586,1.72,0.45,-9,5,-0.3103
"C33H50O12","protein","aliphatic","aliphatic",0.1111,-0.7879,1.52,0.36,-3,9,-0.0909
"C30H54O12S1","protein","aliphatic","aliphatic",-0.1304,-0.9333,1.8,0.4,-9,4,-0.3
"C38H50O6","lignin","unsaturated/lignin","unsaturated/lignin",0.3143,-1,1.32,0.16,8,14,0.2105
"C34H54O9S1","lipid","aliphatic","aliphatic",0.0877,-1,1.59,0.26,-2,8,-0.0588
"C35H54O8","lipid","aliphatic","aliphatic",0.1613,-1.0857,1.54,0.23,1,9,0.0286
"C34H54O11","protein","aliphatic","aliphatic",0.0877,-0.9412,1.59,0.32,-3,8,-0.0882
"C35H58O8S1","lipid","aliphatic","aliphatic",0.0667,-1.1429,1.66,0.23,-2,7,-0.0571
"C36H62O7S1","lipid","aliphatic","aliphatic",0.0476,-1.2778,1.72,0.19,-2,6,-0.0556
"C26H41O17N1","amino_sugar","aliphatic","aliphatic+N",-0.1515,-0.1538,1.58,0.65,-11,7,-0.4231
"C28H45O13N1","protein","aliphatic","aliphatic+N",-0.0244,-0.5714,1.61,0.46,-7,7,-0.25
"C29H49O12N1","protein","aliphatic","aliphatic+N",-0.0455,-0.7586,1.69,0.41,-7,6,-0.2414
"C19H28O22S1","other","unsaturated/lignin","unsaturated/lignin",-0.8571,0.9474,1.47,1.16,-17,6,-0.8947
"C31H24O13","condensed_hydrocarbon","aromatic","aromatic",0.551,0.0645,0.77,0.42,7,20,0.2258
"C30H24O16","lignin","unsaturated/lignin","unsaturated/lignin",0.5,0.2667,0.8,0.53,3,19,0.1
"C28H28O15","lignin","unsaturated/lignin","unsaturated/lignin",0.3659,0.0714,1,0.54,0,15,0
"C27H28O18","tannin","unsaturated/lignin","unsaturated/lignin",0.2778,0.2963,1.04,0.67,-4,14,-0.1481
"C36H28O9","condensed_hydrocarbon","aromatic","aromatic",0.5873,-0.2778,0.78,0.25,14,23,0.3889
"C28H32O17","lignin","unsaturated/lignin","unsaturated/lignin",0.2308,0.0714,1.14,0.61,-4,13,-0.1429
"C32H32O14","lignin","unsaturated/lignin","unsaturated/lignin",0.4,-0.125,1,0.44,3,17,0.0938
"C22H40O19S1","carbohydrate","aliphatic","aliphatic",-0.6522,0,1.82,0.86,-17,3,-0.7727
"C29H36O16","lignin","unsaturated/lignin","unsaturated/lignin",0.1905,-0.1379,1.24,0.55,-4,12,-0.1379
"C30H40O15","lignin","unsaturated/lignin","unsaturated/lignin",0.1556,-0.3333,1.33,0.5,-4,11,-0.1333
"C31H44O12S1","lignin","unsaturated/lignin","unsaturated/lignin",0.125,-0.5806,1.42,0.39,-3,10,-0.0968
"C31H44O14","lignin","unsaturated/lignin","unsaturated/lignin",0.125,-0.5161,1.42,0.45,-4,10,-0.129
"C32H48O13","protein","aliphatic","aliphatic",0.098,-0.6875,1.5,0.41,-4,9,-0.125
"C33H52O10S1","protein","aliphatic","aliphatic",0.0741,-0.9091,1.58,0.3,-3,8,-0.0909
"C33H52O12","protein","aliphatic","aliphatic",0.0741,-0.8485,1.58,0.36,-4,8,-0.1212
"C37H52O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2308,-0.9189,1.41,0.24,3,12,0.0811
"C34H56O9S1","lipid","aliphatic","aliphatic",0.0526,-1.0588,1.65,0.26,-3,7,-0.0882
"C35H56O8","lipid","aliphatic","aliphatic",0.129,-1.1429,1.6,0.23,0,8,0
"C34H56O11","protein","aliphatic","aliphatic",0.0526,-1,1.65,0.32,-4,7,-0.1176
"C35H60O8S1","lipid","aliphatic","aliphatic",0.0333,-1.2,1.71,0.23,-3,6,-0.0857
"C36H60O7","lipid","aliphatic","aliphatic",0.1077,-1.2778,1.67,0.19,0,7,0
"C35H60O10","lipid","aliphatic","aliphatic",0.0333,-1.1429,1.71,0.29,-4,6,-0.1143
"C36H64O7S1","lipid","aliphatic","aliphatic",0.0159,-1.3333,1.78,0.19,-3,5,-0.0833
"C23H31O20N1","tannin","unsaturated/lignin","unsaturated/lignin",-0.1667,0.5217,1.35,0.87,-12,9,-0.5217
"C25H39O18N1","carbohydrate","aliphatic","aliphatic+N",-0.2,0,1.56,0.72,-12,7,-0.48
"C26H43O17N1","amino_sugar","aliphatic","aliphatic+N",-0.2121,-0.2308,1.65,0.65,-12,6,-0.4615
"C31H47O13N1","protein","aliphatic","aliphatic+N",0.0638,-0.5806,1.52,0.42,-5,9,-0.1613
"C37H55O8N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1875,-0.973,1.49,0.22,2,11,0.0541
"C20H30O21","other","aliphatic","aliphatic",-0.4737,0.6,1.5,1.05,-15,6,-0.75
"C31H26O13","lignin","aromatic","aromatic",0.5102,0,0.84,0.42,6,19,0.1935
"C30H26O16","lignin","unsaturated/lignin","unsaturated/lignin",0.4545,0.2,0.87,0.53,2,18,0.0667
"C27H30O18","tannin","unsaturated/lignin","unsaturated/lignin",0.2222,0.2222,1.11,0.67,-5,13,-0.1852
"C32H30O12","lignin","unsaturated/lignin","unsaturated/lignin",0.4615,-0.1875,0.94,0.38,6,18,0.1875
"C31H30O15","lignin","unsaturated/lignin","unsaturated/lignin",0.4043,0,0.97,0.48,2,17,0.0645
"C36H30O9","lignin","aromatic","aromatic",0.5556,-0.3333,0.83,0.25,13,22,0.3611
"C28H34O17","lignin","unsaturated/lignin","unsaturated/lignin",0.1795,0,1.21,0.61,-5,12,-0.1786
"C32H34O14","lignin","unsaturated/lignin","unsaturated/lignin",0.36,-0.1875,1.06,0.44,2,16,0.0625
"C29H38O16","lignin","unsaturated/lignin","unsaturated/lignin",0.1429,-0.2069,1.31,0.55,-5,11,-0.1724
"C33H38O13","lignin","unsaturated/lignin","unsaturated/lignin",0.3208,-0.3636,1.15,0.39,2,15,0.0606
"C30H42O15","lignin","unsaturated/lignin","unsaturated/lignin",0.1111,-0.4,1.4,0.5,-5,10,-0.1667
"C34H42O12","lignin","unsaturated/lignin","unsaturated/lignin",0.2857,-0.5294,1.24,0.35,2,14,0.0588
"C31H46O12S1","lignin","unsaturated/lignin","unsaturated/lignin",0.0833,-0.6452,1.48,0.39,-4,9,-0.129
"C31H46O14","lignin","unsaturated/lignin","unsaturated/lignin",0.0833,-0.5806,1.48,0.45,-5,9,-0.1613
"C43H47O1S1P1","unsaturated_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4568,-1,1.09,0.02,18,21,0.4186
"C32H50O13","protein","aliphatic","aliphatic",0.0588,-0.75,1.56,0.41,-5,8,-0.1562
"C33H54O10S1","protein","aliphatic","aliphatic",0.037,-0.9697,1.64,0.3,-4,7,-0.1212
"C34H54O9","lipid","aliphatic","aliphatic",0.1186,-1.0588,1.59,0.26,-1,8,-0.0294
"C33H54O12","protein","aliphatic","aliphatic",0.037,-0.9091,1.64,0.36,-5,7,-0.1515
"C34H58O11","protein","aliphatic","aliphatic",0.0175,-1.0588,1.71,0.32,-5,6,-0.1471
"C39H58O5","lignin","unsaturated/lignin","unsaturated/lignin",0.2329,-1.2308,1.49,0.13,6,11,0.1538
"C35H62O8S1","lipid","aliphatic","aliphatic",0,-1.2571,1.77,0.23,-4,5,-0.1143
"C35H62O10","lipid","aliphatic","aliphatic",0,-1.2,1.77,0.29,-5,5,-0.1429
"C36H66O7S1","lipid","aliphatic","aliphatic",-0.0159,-1.3889,1.83,0.19,-4,4,-0.1111
"C28H37O16N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1053,-0.0714,1.32,0.57,-6,11,-0.2143
"C25H41O18N1","carbohydrate","aliphatic","aliphatic+N",-0.2667,-0.08,1.64,0.72,-13,6,-0.52
"C28H20O18","condensed_hydrocarbon","aromatic","aromatic",0.5263,0.5714,0.71,0.64,1,19,0.0357
"C29H24O17","lignin","unsaturated/lignin","unsaturated/lignin",0.4634,0.3448,0.83,0.59,1,18,0.0345
"C30H29O14P1","lignin","unsaturated/lignin","unsaturated/lignin",0.4091,-0.0333,0.97,0.47,2,17,0.0667
"C21H36O18S1","carbohydrate","aliphatic","aliphatic",-0.5455,0.0952,1.71,0.86,-15,4,-0.7143
"C32H32O12","lignin","unsaturated/lignin","unsaturated/lignin",0.4231,-0.25,1,0.38,5,17,0.1562
"C28H36O17","lignin","unsaturated/lignin","unsaturated/lignin",0.1282,-0.0714,1.29,0.61,-6,11,-0.2143
"C29H40O16","lignin","unsaturated/lignin","unsaturated/lignin",0.0952,-0.2759,1.38,0.55,-6,10,-0.2069
"C38H40O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4493,-0.6842,1.05,0.18,12,19,0.3158
"C30H44O15","lignin","unsaturated/lignin","unsaturated/lignin",0.0667,-0.4667,1.47,0.5,-6,9,-0.2
"C34H44O12","lignin","unsaturated/lignin","unsaturated/lignin",0.25,-0.5882,1.29,0.35,1,13,0.0294
"C31H48O12S1","protein","aliphatic","aliphatic",0.0417,-0.7097,1.55,0.39,-5,8,-0.1613
"C31H48O14","protein","aliphatic","aliphatic",0.0417,-0.6452,1.55,0.45,-6,8,-0.1935
"C35H48O11","lignin","unsaturated/lignin","unsaturated/lignin",0.2203,-0.7429,1.37,0.31,1,12,0.0286
"C32H52O11S1","protein","aliphatic","aliphatic",0.0196,-0.875,1.62,0.34,-5,7,-0.1562
"C32H52O13","protein","aliphatic","aliphatic",0.0196,-0.8125,1.62,0.41,-6,7,-0.1875
"C34H56O9","lipid","aliphatic","aliphatic",0.0847,-1.1176,1.65,0.26,-2,7,-0.0588
"C33H56O12","protein","aliphatic","aliphatic",0,-0.9697,1.7,0.36,-6,6,-0.1818
"C34H60O9S1","lipid","aliphatic","aliphatic",-0.0175,-1.1765,1.76,0.26,-5,5,-0.1471
"C34H60O11","protein","aliphatic","aliphatic",-0.0175,-1.1176,1.76,0.32,-6,5,-0.1765
"C35H64O8S1","lipid","aliphatic","aliphatic",-0.0333,-1.3143,1.83,0.23,-5,4,-0.1429
"C36H64O7","lipid","aliphatic","aliphatic",0.0462,-1.3889,1.78,0.19,-2,5,-0.0556
"C35H64O10","lipid","aliphatic","aliphatic",-0.0333,-1.2571,1.83,0.29,-6,4,-0.1714
"C31H31O12N1","lignin","unsaturated/lignin","unsaturated/lignin",0.4167,-0.129,1,0.39,4,17,0.129
"C28H22O18","condensed_hydrocarbon","unsaturated/lignin","unsaturated/lignin",0.4737,0.5,0.79,0.64,0,18,0
"C31H34O15","lignin","unsaturated/lignin","unsaturated/lignin",0.3191,-0.129,1.1,0.48,0,15,0
"C28H38O17","lignin","unsaturated/lignin","unsaturated/lignin",0.0769,-0.1429,1.36,0.61,-7,10,-0.25
"C32H38O14","lignin","unsaturated/lignin","unsaturated/lignin",0.28,-0.3125,1.19,0.44,0,14,0
"C37H38O8","lignin","unsaturated/lignin","unsaturated/lignin",0.4545,-0.5946,1.03,0.22,11,19,0.2973
"C29H42O16","lignin","unsaturated/lignin","unsaturated/lignin",0.0476,-0.3448,1.45,0.55,-7,9,-0.2414
"C30H46O13S1","protein","aliphatic","aliphatic",0.0222,-0.6,1.53,0.43,-6,8,-0.2
"C38H42O7","lignin","unsaturated/lignin","unsaturated/lignin",0.4203,-0.7368,1.11,0.18,11,18,0.2895
"C30H46O15","protein","aliphatic","aliphatic",0.0222,-0.5333,1.53,0.5,-7,8,-0.2333
"C34H46O12","lignin","unsaturated/lignin","unsaturated/lignin",0.2143,-0.6471,1.35,0.35,0,12,0
"C31H50O14","protein","aliphatic","aliphatic",0,-0.7097,1.61,0.45,-7,7,-0.2258
"C35H50O11","lignin","unsaturated/lignin","unsaturated/lignin",0.1864,-0.8,1.43,0.31,0,11,0
"C32H54O11S1","protein","aliphatic","aliphatic",-0.0196,-0.9375,1.69,0.34,-6,6,-0.1875
"C32H54O13","protein","aliphatic","aliphatic",-0.0196,-0.875,1.69,0.41,-7,6,-0.2188
"C36H54O10","lipid","aliphatic","aliphatic",0.1613,-0.9444,1.5,0.28,0,10,0
"C34H58O9","lipid","aliphatic","aliphatic",0.0508,-1.1765,1.71,0.26,-3,6,-0.0882
"C33H58O12","protein","aliphatic","aliphatic",-0.037,-1.0303,1.76,0.36,-7,5,-0.2121
"C37H58O9","lipid","aliphatic","aliphatic",0.1385,-1.0811,1.57,0.24,0,9,0
"C34H62O11","protein","aliphatic","aliphatic",-0.0526,-1.1765,1.82,0.32,-7,4,-0.2059
"C35H66O8S1","lipid","aliphatic","aliphatic",-0.0667,-1.3714,1.89,0.23,-6,3,-0.1714
"C36H66O7","lipid","aliphatic","aliphatic",0.0154,-1.4444,1.83,0.19,-3,4,-0.0833
"C36H70O9","lipid","aliphatic","aliphatic",-0.0794,-1.4444,1.94,0.25,-7,2,-0.1944
"C29H29O16N1","lignin","unsaturated/lignin","unsaturated/lignin",0.35,0.2069,1,0.55,-1,16,-0.0345
"C26H28O17","tannin","unsaturated/lignin","unsaturated/lignin",0.2571,0.2308,1.08,0.65,-4,13,-0.1538
"C41H28O6S1","condensed_hydrocarbon","aromatic","aromatic",0.6486,-0.3415,0.68,0.15,21,28,0.5122
"C31H32O13","lignin","unsaturated/lignin","unsaturated/lignin",0.3878,-0.1935,1.03,0.42,3,16,0.0968
"C27H36O18","tannin","unsaturated/lignin","unsaturated/lignin",0.0556,0,1.33,0.67,-8,10,-0.2963
"C32H36O12","lignin","unsaturated/lignin","unsaturated/lignin",0.3462,-0.375,1.12,0.38,3,15,0.0938
"C31H36O15","lignin","unsaturated/lignin","unsaturated/lignin",0.2766,-0.1935,1.16,0.48,-1,14,-0.0323
"C29H40O14","lignin","unsaturated/lignin","unsaturated/lignin",0.1364,-0.4138,1.38,0.48,-4,10,-0.1379
"C29H44O14S1","protein","aliphatic","aliphatic",0,-0.4828,1.52,0.48,-7,8,-0.2414
"C33H44O13","lignin","unsaturated/lignin","unsaturated/lignin",0.2075,-0.5455,1.33,0.39,-1,12,-0.0303
"C30H48O13S1","protein","aliphatic","aliphatic",-0.0222,-0.6667,1.6,0.43,-7,7,-0.2333
"C30H48O15","protein","aliphatic","aliphatic",-0.0222,-0.6,1.6,0.5,-8,7,-0.2667
"C34H48O12","lignin","unsaturated/lignin","unsaturated/lignin",0.1786,-0.7059,1.41,0.35,-1,11,-0.0294
"C31H52O12S1","protein","aliphatic","aliphatic",-0.0417,-0.8387,1.68,0.39,-7,6,-0.2258
"C31H52O14","protein","aliphatic","aliphatic",-0.0417,-0.7742,1.68,0.45,-8,6,-0.2581
"C32H56O13","protein","aliphatic","aliphatic",-0.0588,-0.9375,1.75,0.41,-8,5,-0.25
"C36H56O10","lipid","aliphatic","aliphatic",0.129,-1,1.56,0.28,-1,9,-0.0278
"C41H60O6","lignin","unsaturated/lignin","unsaturated/lignin",0.2368,-1.1707,1.46,0.15,6,12,0.1463
"C35H68O8S1","lipid","aliphatic","aliphatic",-0.1,-1.4286,1.94,0.23,-7,2,-0.2
"C28H27O17N1","lignin","unsaturated/lignin","unsaturated/lignin",0.3514,0.3571,0.96,0.61,-2,16,-0.0714
"C27H22O19","tannin","unsaturated/lignin","unsaturated/lignin",0.4286,0.5926,0.81,0.7,-2,17,-0.0741
"C31H22O16","condensed_hydrocarbon","aromatic","aromatic",0.5652,0.3226,0.71,0.52,5,21,0.1613
"C29H26O15","lignin","unsaturated/lignin","unsaturated/lignin",0.4419,0.1379,0.9,0.52,2,17,0.069
"C32H26O15","lignin","aromatic","aromatic",0.5102,0.125,0.81,0.47,5,20,0.1562
"C30H30O14","lignin","unsaturated/lignin","unsaturated/lignin",0.3913,-0.0667,1,0.47,2,16,0.0667
"C41H30O6S1","condensed_hydrocarbon","aromatic","aromatic",0.6216,-0.3902,0.73,0.15,20,27,0.4878
"C30H34O16","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.0667,1.13,0.53,-2,14,-0.0667
"C20H42O21S1","other","aliphatic","carbohydrate",-1.3529,0.1,2.1,1.05,-22,0,-1.1
"C31H38O15","lignin","unsaturated/lignin","unsaturated/lignin",0.234,-0.2581,1.23,0.48,-2,13,-0.0645
"C28H42O17","amino_sugar","aliphatic","aliphatic",-0.0256,-0.2857,1.5,0.61,-9,8,-0.3214
"C33H42O11","lignin","unsaturated/lignin","unsaturated/lignin",0.2727,-0.6061,1.27,0.33,2,13,0.0606
"C32H42O14","lignin","unsaturated/lignin","unsaturated/lignin",0.2,-0.4375,1.31,0.44,-2,12,-0.0625
"C29H46O14S1","protein","aliphatic","aliphatic",-0.0476,-0.5517,1.59,0.48,-8,7,-0.2759
"C33H46O13","lignin","unsaturated/lignin","unsaturated/lignin",0.1698,-0.6061,1.39,0.39,-2,11,-0.0606
"C30H50O15","protein","aliphatic","aliphatic",-0.0667,-0.6667,1.67,0.5,-9,6,-0.3
"C34H50O12","lignin","unsaturated/lignin","unsaturated/lignin",0.1429,-0.7647,1.47,0.35,-2,10,-0.0588
"C31H54O12S1","protein","aliphatic","aliphatic",-0.0833,-0.9032,1.74,0.39,-8,5,-0.2581
"C35H54O11","protein","aliphatic","aliphatic",0.1186,-0.9143,1.54,0.31,-2,9,-0.0571
"C29H33O16N1","lignin","unsaturated/lignin","unsaturated/lignin",0.25,0.069,1.14,0.55,-3,14,-0.1034
"C32H45O13N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1429,-0.5,1.41,0.41,-3,11,-0.0938
"C30H53O14N1","protein","aliphatic","aliphatic+N",-0.1364,-0.7333,1.77,0.47,-10,5,-0.3333
"C27H24O19","tannin","unsaturated/lignin","unsaturated/lignin",0.3714,0.5185,0.89,0.7,-3,16,-0.1111
"C31H24O16","condensed_hydrocarbon","aromatic","aromatic",0.5217,0.2581,0.77,0.52,4,20,0.129
"C29H28O15","lignin","unsaturated/lignin","unsaturated/lignin",0.3953,0.069,0.97,0.52,1,16,0.0345
"C28H28O18","lignin","unsaturated/lignin","unsaturated/lignin",0.3158,0.2857,1,0.64,-3,15,-0.1071
"C30H36O16","lignin","unsaturated/lignin","unsaturated/lignin",0.2273,-0.1333,1.2,0.53,-3,13,-0.1
"C31H40O15","lignin","unsaturated/lignin","unsaturated/lignin",0.1915,-0.3226,1.29,0.48,-3,12,-0.0968
"C29H48O14S1","protein","aliphatic","aliphatic",-0.0952,-0.6207,1.66,0.48,-9,6,-0.3103
"C33H48O11S1","lignin","unsaturated/lignin","unsaturated/lignin",0.1321,-0.7273,1.45,0.33,-2,10,-0.0606
"C34H48O10","lignin","unsaturated/lignin","unsaturated/lignin",0.2069,-0.8235,1.41,0.29,1,11,0.0294
"C33H48O13","lignin","unsaturated/lignin","unsaturated/lignin",0.1321,-0.6667,1.45,0.39,-3,10,-0.0909
"C41H48O7","lignin","unsaturated/lignin","unsaturated/lignin",0.3867,-0.8293,1.17,0.17,11,18,0.2683
"C34H52O12","protein","aliphatic","aliphatic",0.1071,-0.8235,1.53,0.35,-3,9,-0.0882
"C35H56O9S1","lipid","aliphatic","aliphatic",0.0847,-1.0286,1.6,0.26,-2,8,-0.0571
"C36H56O8","lipid","aliphatic","aliphatic",0.1562,-1.1111,1.56,0.22,1,9,0.0278
"C35H56O11","protein","aliphatic","aliphatic",0.0847,-0.9714,1.6,0.31,-3,8,-0.0857
"C36H60O8S1","lipid","aliphatic","aliphatic",0.0645,-1.1667,1.67,0.22,-2,7,-0.0556
"C36H60O10","lipid","aliphatic","aliphatic",0.0645,-1.1111,1.67,0.28,-3,7,-0.0833
"C33H64O10S1","protein","aliphatic","aliphatic",-0.1481,-1.2727,1.94,0.3,-9,2,-0.2727
"C37H64O7S1","lipid","aliphatic","aliphatic",0.0462,-1.2973,1.73,0.19,-2,6,-0.0541
"C26H39O18N1","amino_sugar","aliphatic","aliphatic+N",-0.125,0,1.5,0.69,-11,8,-0.4231
"C29H47O13N1","protein","aliphatic","aliphatic+N",-0.0233,-0.6207,1.62,0.45,-7,7,-0.2414
"C32H47O13N1","lignin","unsaturated/lignin","unsaturated/lignin",0.102,-0.5625,1.47,0.41,-4,10,-0.125
"C30H51O12N1","protein","aliphatic","aliphatic+N",-0.0435,-0.8,1.7,0.4,-7,6,-0.2333
"C29H51O15N1","protein","aliphatic","aliphatic+N",-0.1707,-0.6207,1.76,0.52,-11,5,-0.3793
"C30H55O14N1","protein","aliphatic","aliphatic+N",-0.1818,-0.8,1.83,0.47,-11,4,-0.3667
"C30H22O17","condensed_hydrocarbon","aromatic","aromatic",0.5349,0.4,0.73,0.57,3,20,0.1
"C27H26O19","tannin","unsaturated/lignin","unsaturated/lignin",0.3143,0.4444,0.96,0.7,-4,15,-0.1481
"C31H26O16","lignin","unsaturated/lignin","unsaturated/lignin",0.4783,0.1935,0.84,0.52,3,19,0.0968
"C29H30O15","lignin","unsaturated/lignin","unsaturated/lignin",0.3488,0,1.03,0.52,0,15,0
"C32H30O15","lignin","unsaturated/lignin","unsaturated/lignin",0.4286,0,0.94,0.47,3,18,0.0938
"C29H34O17","lignin","unsaturated/lignin","unsaturated/lignin",0.2195,0,1.17,0.59,-4,13,-0.1379
"C30H38O16","lignin","unsaturated/lignin","unsaturated/lignin",0.1818,-0.2,1.27,0.53,-4,12,-0.1333
"C34H38O13","lignin","unsaturated/lignin","unsaturated/lignin",0.3455,-0.3529,1.12,0.38,3,16,0.0882
"C31H42O15","lignin","unsaturated/lignin","unsaturated/lignin",0.1489,-0.3871,1.35,0.48,-4,11,-0.129
"C32H46O12S1","lignin","unsaturated/lignin","unsaturated/lignin",0.12,-0.625,1.44,0.38,-3,10,-0.0938
"C32H46O14","lignin","unsaturated/lignin","unsaturated/lignin",0.12,-0.5625,1.44,0.44,-4,10,-0.125
"C33H50O13","protein","aliphatic","aliphatic",0.0943,-0.7273,1.52,0.39,-4,9,-0.1212
"C35H54O9","lipid","aliphatic","aliphatic",0.1475,-1.0286,1.54,0.26,0,9,0
"C34H54O12","protein","aliphatic","aliphatic",0.0714,-0.8824,1.59,0.35,-4,8,-0.1176
"C38H54O9","lignin","unsaturated/lignin","unsaturated/lignin",0.2239,-0.9474,1.42,0.24,3,12,0.0789
"C35H58O9S1","lipid","aliphatic","aliphatic",0.0508,-1.0857,1.66,0.26,-3,7,-0.0857
"C35H58O11","protein","aliphatic","aliphatic",0.0508,-1.0286,1.66,0.31,-4,7,-0.1143
"C36H62O8S1","lipid","aliphatic","aliphatic",0.0323,-1.2222,1.72,0.22,-3,6,-0.0833
"C36H62O10","lipid","aliphatic","aliphatic",0.0323,-1.1667,1.72,0.28,-4,6,-0.1111
"C28H33O17N1","lignin","unsaturated/lignin","unsaturated/lignin",0.1892,0.1429,1.18,0.61,-5,13,-0.1786
"C29H37O16N1","lignin","unsaturated/lignin","unsaturated/lignin",0.15,-0.069,1.28,0.55,-5,12,-0.1724
"C42H37O4N1","unsaturated_hydrocarbon","aromatic","aromatic",0.5641,-0.619,0.88,0.1,20,25,0.4762
"C31H45O14N1","lignin","unsaturated/lignin","unsaturated/lignin",0.087,-0.4516,1.45,0.45,-5,10,-0.1613
"C30H24O17","lignin","unsaturated/lignin","unsaturated/lignin",0.4884,0.3333,0.8,0.57,2,19,0.0667
"C28H28O16","lignin","unsaturated/lignin","unsaturated/lignin",0.35,0.1429,1,0.57,-1,15,-0.0357
"C32H28O13","lignin","unsaturated/lignin","unsaturated/lignin",0.4902,-0.0625,0.88,0.41,6,19,0.1875
"C31H28O16","lignin","unsaturated/lignin","unsaturated/lignin",0.4348,0.129,0.9,0.52,2,18,0.0645
"C32H32O15","lignin","unsaturated/lignin","unsaturated/lignin",0.3878,-0.0625,1,0.47,2,17,0.0625
"C30H36O14","lignin","unsaturated/lignin","unsaturated/lignin",0.2609,-0.2667,1.2,0.47,-1,13,-0.0333
"C29H36O17","lignin","unsaturated/lignin","unsaturated/lignin",0.1707,-0.069,1.24,0.59,-5,12,-0.1724
"C30H40O16","lignin","unsaturated/lignin","unsaturated/lignin",0.1364,-0.2667,1.33,0.53,-5,11,-0.1667
"C45H36O3S1","unsaturated_hydrocarbon","aromatic","aromatic",0.6,-0.6222,0.8,0.07,24,28,0.5333
"C34H40O13","lignin","unsaturated/lignin","unsaturated/lignin",0.3091,-0.4118,1.18,0.38,2,15,0.0588
"C31H44O13S1","lignin","unsaturated/lignin","unsaturated/lignin",0.1064,-0.5161,1.42,0.42,-4,10,-0.129
"C31H44O15","lignin","unsaturated/lignin","unsaturated/lignin",0.1064,-0.4516,1.42,0.48,-5,10,-0.1613
"C32H48O12S1","protein","aliphatic","aliphatic",0.08,-0.6875,1.5,0.38,-4,9,-0.125
"C32H48O14","protein","aliphatic","aliphatic",0.08,-0.625,1.5,0.44,-5,9,-0.1562
"C33H52O11S1","protein","aliphatic","aliphatic",0.0566,-0.8485,1.58,0.33,-4,8,-0.1212
"C33H52O13","protein","aliphatic","aliphatic",0.0566,-0.7879,1.58,0.39,-5,8,-0.1515
